ID	ENV	REP	TKW
G1	2025YLZ	1	36.824
G1	2025YLZ	2	36.1574
G2	2025YLZ	1	39.6854
G2	2025YLZ	2	38.9149
G3	2025YLZ	1	28.1106
G3	2025YLZ	2	27.1164
G4	2025YLZ	1	43.6
G4	2025YLZ	2	41.9377
G5	2025YLZ	1	43.6557
G5	2025YLZ	2	42.913
G6	2025YLZ	1	45.7757
G6	2025YLZ	2	46.1728
G7	2025YLZ	1	41.2864
G7	2025YLZ	2	39.5038
G8	2025YLZ	1	43.5638
G8	2025YLZ	3	41.4155
G9	2025YLZ	1	43.7257
G9	2025YLZ	2	43.5524
G10	2025YLZ	1	37.2579
G10	2025YLZ	2	35.8159
G11	2025YLZ	1	38.1542
G11	2025YLZ	2	39.7613
G12	2025YLZ	1	42.9157
G12	2025YLZ	2	42.0389
G13	2025YLZ	1	34.1783
G13	2025YLZ	2	31.6735
G14	2025YLZ	1	46.4575
G14	2025YLZ	2	45.7488
G15	2025YLZ	1	44.9086
G15	2025YLZ	2	43.7485
G16	2025YLZ	1	43.907
G16	2025YLZ	2	42.8725
G17	2025YLZ	1	45.1552
G17	2025YLZ	2	43.2017
G18	2025YLZ	1	42.2195
G18	2025YLZ	2	41.8683
G19	2025YLZ	1	39.8196
G19	2025YLZ	2	39.3429
G20	2025YLZ	1	41.4135
G20	2025YLZ	2	40.3004
G21	2025YLZ	1	37.9321
G21	2025YLZ	2	37.0676
G22	2025YLZ	1	37.0357
G22	2025YLZ	2	37.1023
G23	2025YLZ	1	34.4872
G23	2025YLZ	2	33.0438
G24	2025YLZ	1	37.5514
G24	2025YLZ	2	37.8904
G25	2025YLZ	1	40.1782
G25	2025YLZ	2	39.378
G26	2025YLZ	1	41.4194
G26	2025YLZ	2	39.8268
G27	2025YLZ	1	40.3814
G27	2025YLZ	2	39.1526
G28	2025YLZ	1	42.1529
G28	2025YLZ	2	40.8495
G29	2025YLZ	1	43.037
G29	2025YLZ	2	39.6201
G30	2025YLZ	1	46.1192
G30	2025YLZ	2	42.669
G31	2025YLZ	1	44.1919
G31	2025YLZ	2	40.3015
G32	2025YLZ	1	42.3333
G32	2025YLZ	2	41.3385
G33	2025YLZ	1	42.7215
G33	2025YLZ	2	42.6878
G34	2025YLZ	1	45.3158
G34	2025YLZ	2	45
G35	2025YLZ	1	42.8776
G35	2025YLZ	2	41.2667
G36	2025YLZ	1	41.7534
G36	2025YLZ	2	41.1712
G37	2025YLZ	1	45.1636
G37	2025YLZ	2	44.5229
G38	2025YLZ	1	38.0068
G38	2025YLZ	2	36.5273
G39	2025YLZ	1	44.645
G39	2025YLZ	2	45.3107
G40	2025YLZ	1	46.6288
G40	2025YLZ	2	45.3975
G41	2025YLZ	1	40.1707
G41	2025YLZ	2	38.0229
G42	2025YLZ	1	47.1257
G42	2025YLZ	2	44.4227
G43	2025YLZ	1	38.3466
G43	2025YLZ	2	36.9255
G44	2025YLZ	1	41.8009
G44	2025YLZ	2	40.8476
G45	2025YLZ	1	36.5233
G45	2025YLZ	2	35.5191
G46	2025YLZ	1	46.655
G46	2025YLZ	2	46.1694
G47	2025YLZ	1	42.3347
G47	2025YLZ	2	39.9961
G48	2025YLZ	1	44.7089
G48	2025YLZ	2	43.6
G49	2025YLZ	1	38.2604
G49	2025YLZ	2	37.2292
G50	2025YLZ	1	38.5172
G50	2025YLZ	2	38.1085
G51	2025YLZ	1	49.6644
G51	2025YLZ	2	47.3739
G52	2025YLZ	1	46.7892
G52	2025YLZ	2	44.9805
G53	2025YLZ	1	50.3726
G53	2025YLZ	2	47.4391
G54	2025YLZ	1	41.2273
G54	2025YLZ	2	39.7225
G55	2025YLZ	1	43.8971
G55	2025YLZ	2	44.2347
G56	2025YLZ	1	44.9951
G56	2025YLZ	2	42.7946
G57	2025YLZ	1	43.1083
G57	2025YLZ	2	40.8985
G58	2025YLZ	1	51.0343
G58	2025YLZ	2	50.4032
G59	2025YLZ	1	43.4489
G59	2025YLZ	2	39.9407
G60	2025YLZ	1	41.0844
G60	2025YLZ	2	39.8964
G61	2025YLZ	1	42.1658
G61	2025YLZ	2	42.3288
G62	2025YLZ	1	47.1067
G62	2025YLZ	2	45.6645
G63	2025YLZ	1	41.7021
G63	2025YLZ	2	40.2162
G64	2025YLZ	1	38.7329
G64	2025YLZ	2	37.2745
G65	2025YLZ	1	42.1059
G65	2025YLZ	2	41.5776
G66	2025YLZ	1	45.4493
G66	2025YLZ	2	42.5565
G67	2025YLZ	1	43.75
G67	2025YLZ	2	41.3989
G68	2025YLZ	1	39.0287
G68	2025YLZ	2	38.7727
G69	2025YLZ	1	37.6649
G69	2025YLZ	2	33.1303
G70	2025YLZ	1	37.6835
G70	2025YLZ	2	33.9487
G71	2025YLZ	1	44.1095
G71	2025YLZ	2	41.5604
G72	2025YLZ	1	43.2174
G72	2025YLZ	2	42.7202
G73	2025YLZ	1	43.0978
G73	2025YLZ	2	42.9203
G74	2025YLZ	1	44.312
G74	2025YLZ	2	41.8927
G75	2025YLZ	1	46.1913
G75	2025YLZ	2	44.3789
G76	2025YLZ	1	44.536
G76	2025YLZ	2	43.6804
G77	2025YLZ	1	44.6019
G77	2025YLZ	2	41.8291
G78	2025YLZ	1	43.0872
G78	2025YLZ	2	39.6649
G79	2025YLZ	1	45.7727
G79	2025YLZ	2	44.5057
G80	2025YLZ	1	49.2915
G80	2025YLZ	3	47.1448
G81	2025YLZ	1	43.8376
G81	2025YLZ	2	42.8516
G82	2025YLZ	1	47.3094
G82	2025YLZ	2	46.1097
G83	2025YLZ	1	44.3578
G83	2025YLZ	2	42.7638
G84	2025YLZ	1	44.2727
G84	2025YLZ	2	41.9349
G85	2025YLZ	1	44.6122
G85	2025YLZ	2	42.0364
G86	2025YLZ	1	45.5046
G86	2025YLZ	2	44.6223
G87	2025YLZ	1	47.3036
G87	2025YLZ	2	45.3037
G88	2025YLZ	1	44.8319
G88	2025YLZ	2	42.8471
G89	2025YLZ	1	47.6439
G89	2025YLZ	2	44.956
G90	2025YLZ	1	46.0382
G90	2025YLZ	2	43.743
G91	2025YLZ	1	35.0083
G91	2025YLZ	2	34.6294
G92	2025YLZ	1	45.6096
G92	2025YLZ	2	44.6473
G93	2025YLZ	1	47.4108
G93	2025YLZ	2	44.4286
G94	2025YLZ	1	47.0256
G94	2025YLZ	2	46.4819
G95	2025YLZ	1	48.0297
G95	2025YLZ	2	46.6453
G96	2025YLZ	1	45.2824
G96	2025YLZ	2	43.2486
G97	2025YLZ	1	38.6535
G97	2025YLZ	2	37.5123
G98	2025YLZ	1	40.4565
G98	2025YLZ	2	37.5282
G99	2025YLZ	1	43.7465
G99	2025YLZ	2	41.0093
G100	2025YLZ	1	50.3351
G100	2025YLZ	2	48.7453
G101	2025YLZ	1	47.1741
G101	2025YLZ	2	45.1259
G102	2025YLZ	1	48.4747
G102	2025YLZ	2	46.9742
G103	2025YLZ	1	44.1137
G103	2025YLZ	2	43.8605
G104	2025YLZ	1	38.61
G104	2025YLZ	2	37.2477
G105	2025YLZ	1	45.8934
G105	2025YLZ	2	40.7314
G106	2025YLZ	1	45.1848
G106	2025YLZ	2	43.1345
G107	2025YLZ	1	43.8342
G107	2025YLZ	2	40.9684
G108	2025YLZ	1	45.3636
G108	2025YLZ	2	43.5208
G109	2025YLZ	1	47.793
G109	2025YLZ	2	45.8224
G110	2025YLZ	1	47.7077
G110	2025YLZ	2	46.9527
G111	2025YLZ	1	50.3515
G111	2025YLZ	2	48.6976
G112	2025YLZ	1	50.4541
G112	2025YLZ	2	45.6391
G113	2025YLZ	1	44.8719
G113	2025YLZ	2	44.3149
G114	2025YLZ	1	51.0647
G114	2025YLZ	2	49.9627
G115	2025YLZ	1	37
G115	2025YLZ	2	35.9762
G116	2025YLZ	1	42.5814
G116	2025YLZ	2	41.7524
G117	2025YLZ	1	41.8629
G117	2025YLZ	2	39.7944
G118	2025YLZ	1	47.2727
G118	2025YLZ	2	45.6782
G119	2025YLZ	1	40.0279
G119	2025YLZ	2	36.3028
G120	2025YLZ	1	37.9231
G120	2025YLZ	2	35.1848
G121	2025YLZ	1	36.0916
G121	2025YLZ	2	35.5928
G122	2025YLZ	1	37.7432
G122	2025YLZ	2	36.9242
G123	2025YLZ	1	35.8857
G123	2025YLZ	2	33.9939
G124	2025YLZ	1	34.0553
G124	2025YLZ	2	31.9161
G125	2025YLZ	1	40.3609
G125	2025YLZ	2	38.3807
G126	2025YLZ	1	40.1376
G126	2025YLZ	2	37.8163
G127	2025YLZ	1	41.3684
G127	2025YLZ	2	39.0229
G128	2025YLZ	1	40.6786
G128	2025YLZ	2	38.1587
G129	2025YLZ	1	43.8367
G129	2025YLZ	2	40.8912
G130	2025YLZ	1	37.104
G130	2025YLZ	2	36.1588
G131	2025YLZ	1	43.1828
G131	2025YLZ	2	41.948
G132	2025YLZ	1	42.8876
G132	2025YLZ	2	41.4454
G133	2025YLZ	1	38.6149
G133	2025YLZ	2	38.8035
G134	2025YLZ	1	40.1013
G134	2025YLZ	2	38.9654
G135	2025YLZ	1	35.2328
G135	2025YLZ	2	35.2784
G136	2025YLZ	1	35.0752
G136	2025YLZ	2	33.556
G137	2025YLZ	1	38.6266
G137	2025YLZ	2	37.7797
G138	2025YLZ	1	43.2434
G138	2025YLZ	2	41.4037
G139	2025YLZ	1	46.482
G139	2025YLZ	2	46.0038
G140	2025YLZ	1	43.2918
G140	2025YLZ	2	42.2657
G141	2025YLZ	1	39.7075
G141	2025YLZ	2	38.7132
G142	2025YLZ	1	42.3537
G142	2025YLZ	2	41.8804
G143	2025YLZ	1	44.5878
G143	2025YLZ	2	42.0872
G144	2025YLZ	1	37.7471
G144	2025YLZ	2	35.4356
G145	2025YLZ	1	38.1909
G145	2025YLZ	2	36.9725
G146	2025YLZ	1	39.6512
G146	2025YLZ	2	38.3668
G147	2025YLZ	1	41.2
G147	2025YLZ	2	39.7957
G148	2025YLZ	1	43.4867
G148	2025YLZ	2	43.4369
G149	2025YLZ	1	39.8018
G149	2025YLZ	2	38.6012
G150	2025YLZ	1	42.6691
G150	2025YLZ	2	40.2
G151	2025YLZ	1	35.4327
G151	2025YLZ	2	34.4807
G152	2025YLZ	1	39.2378
G152	2025YLZ	3	38.7838
G153	2025YLZ	1	42.2771
G153	2025YLZ	2	39.6332
G154	2025YLZ	1	44.2283
G154	2025YLZ	2	41.8341
G155	2025YLZ	1	39.3756
G155	2025YLZ	2	35.69
G156	2025YLZ	1	43.9781
G156	2025YLZ	2	41.956
G157	2025YLZ	1	40.6965
G157	2025YLZ	2	38.9858
G158	2025YLZ	1	44.9951
G158	2025YLZ	2	44.4542
G159	2025YLZ	1	43.9381
G159	2025YLZ	2	41.9242
G160	2025YLZ	1	47.6488
G160	2025YLZ	2	46.6258
G161	2025YLZ	1	38.819
G161	2025YLZ	2	37.6319
G162	2025YLZ	1	40.0129
G162	2025YLZ	2	38.0702
G163	2025YLZ	1	42.4427
G163	2025YLZ	2	40.0279
G164	2025YLZ	1	38.9728
G164	2025YLZ	2	37.0202
G165	2025YLZ	1	34.4839
G165	2025YLZ	2	33.1524
G166	2025YLZ	1	36.8207
G166	2025YLZ	2	35.5362
G167	2025YLZ	1	36.8049
G167	2025YLZ	2	34.815
G168	2025YLZ	1	34.7949
G168	2025YLZ	2	34.4444
G169	2025YLZ	1	39.8156
G169	2025YLZ	2	37.1038
G170	2025YLZ	1	42.7759
G170	2025YLZ	2	42.1923
G171	2025YLZ	1	35.592
G171	2025YLZ	2	34.2656
G172	2025YLZ	1	37.8986
G172	2025YLZ	2	36.4273
G173	2025YLZ	1	40.5575
G173	2025YLZ	2	39.6129
G174	2025YLZ	1	41.7238
G174	2025YLZ	2	37.3059
G175	2025YLZ	1	38.7608
G175	2025YLZ	2	36.1034
G176	2025YLZ	1	45.2184
G176	2025YLZ	2	42.8061
G177	2025YLZ	1	45.3785
G177	2025YLZ	2	43.0357
G178	2025YLZ	1	44.0287
G178	2025YLZ	2	42.5027
G179	2025YLZ	1	37.8611
G179	2025YLZ	2	32.996
G180	2025YLZ	1	38.3242
G180	2025YLZ	2	36.2626
G181	2025YLZ	1	46.1232
G181	2025YLZ	2	43.9551
G182	2025YLZ	1	37.5686
G182	2025YLZ	2	34.8513
G183	2025YLZ	1	37.9079
G183	2025YLZ	2	38.0903
G184	2025YLZ	1	38.6178
G184	2025YLZ	2	37.7971
G185	2025YLZ	1	38.5683
G185	2025YLZ	2	37.5115
G186	2025YLZ	1	31.226
G186	2025YLZ	2	31.2847
G187	2025YLZ	1	32.32
G187	2025YLZ	2	33.2746
G188	2025YLZ	1	31.35
G188	2025YLZ	2	31.0921
G189	2025YLZ	1	42.9077
G189	2025YLZ	2	40.7845
G190	2025YLZ	1	35.6255
G190	2025YLZ	2	33.5758
G191	2025YLZ	1	28.41
G191	2025YLZ	2	27.3957
G192	2025YLZ	1	35.0395
G192	2025YLZ	2	34.6978
G193	2025YLZ	1	27.3469
G193	2025YLZ	2	26.6256
G194	2025YLZ	1	45.653
G194	2025YLZ	2	44.8065
G195	2025YLZ	1	42.7947
G195	2025YLZ	2	43.0395
G196	2025YLZ	1	42.3212
G196	2025YLZ	2	40.5229
G197	2025YLZ	1	39.0956
G197	2025YLZ	2	37.981
G198	2025YLZ	1	43.441
G198	2025YLZ	2	40.7004
G199	2025YLZ	1	38.7252
G199	2025YLZ	2	37.6242
G200	2025YLZ	1	43.1389
G200	2025YLZ	2	39.3354
G201	2025YLZ	1	45.6027
G201	2025YLZ	2	43.2914
G202	2025YLZ	1	38.9538
G202	2025YLZ	2	37.9379
G203	2025YLZ	1	48.5805
G203	2025YLZ	2	46.5044
G204	2025YLZ	1	48.5289
G204	2025YLZ	2	46.5821
G205	2025YLZ	1	38.8409
G205	2025YLZ	2	38.2567
G206	2025YLZ	1	45.9874
G206	2025YLZ	2	45.8698
G207	2025YLZ	1	42.3122
G207	2025YLZ	2	38.9306
G208	2025YLZ	1	43.75
G208	2025YLZ	2	41.4654
G209	2025YLZ	1	52.0581
G209	2025YLZ	2	50.1207
G210	2025YLZ	1	40.0187
G210	2025YLZ	2	38.8462
G211	2025YLZ	1	43.6453
G211	2025YLZ	2	43.5291
G212	2025YLZ	1	46.1207
G212	2025YLZ	2	43.9167
G213	2025YLZ	1	42.7654
G213	2025YLZ	2	41.6173
G214	2025YLZ	1	39.665
G214	2025YLZ	2	36.8056
G215	2025YLZ	1	41.9733
G215	2025YLZ	2	39.6067
G216	2025YLZ	1	40.8125
G216	2025YLZ	2	39.1543
G217	2025YLZ	1	43.6324
G217	2025YLZ	2	41.7468
G218	2025YLZ	1	40.3279
G218	2025YLZ	3	38.1933
G219	2025YLZ	1	42.8187
G219	2025YLZ	2	40.3252
G220	2025YLZ	1	43.7171
G220	2025YLZ	2	42.5611
G221	2025YLZ	1	45.6245
G221	2025YLZ	2	43.4733
G222	2025YLZ	1	46.6816
G222	2025YLZ	2	45.86
G223	2025YLZ	1	47.6323
G223	2025YLZ	2	45.7761
G224	2025YLZ	1	49.8627
G224	2025YLZ	2	47.9024
G225	2025YLZ	1	41.7968
G225	2025YLZ	2	41.8012
G226	2025YLZ	1	37.9135
G226	2025YLZ	2	35.5051
G227	2025YLZ	1	38.3886
G227	2025YLZ	2	36.9811
G228	2025YLZ	1	40.15
G228	2025YLZ	2	40.4961
G229	2025YLZ	1	45.9826
G229	2025YLZ	2	42.4551
G230	2025YLZ	1	37.1284
G230	2025YLZ	2	35.6257
G231	2025YLZ	1	41.3374
G231	2025YLZ	2	40.3324
G232	2025YLZ	1	43.1867
G232	2025YLZ	2	41.8238
G233	2025YLZ	1	45.2629
G233	2025YLZ	2	42.5872
G234	2025YLZ	1	45.5481
G234	2025YLZ	2	43.1438
G235	2025YLZ	1	38.5773
G235	2025YLZ	2	39.7946
G236	2025YLZ	1	42.834
G236	2025YLZ	2	41.9842
G237	2025YLZ	1	39.9372
G237	2025YLZ	2	37.3726
G238	2025YLZ	1	45.4513
G238	2025YLZ	2	42.9224
G239	2025YLZ	1	38.8277
G239	2025YLZ	2	38.1243
G240	2025YLZ	1	41.4463
G240	2025YLZ	2	40.7484
G241	2025YLZ	1	42.9674
G241	2025YLZ	2	41.2299
G242	2025YLZ	1	49.0939
G242	2025YLZ	2	49.011
G243	2025YLZ	1	49.4372
G243	2025YLZ	2	48.7978
G244	2025YLZ	1	41.8069
G244	2025YLZ	2	41.3871
G245	2025YLZ	1	42.2622
G245	2025YLZ	2	41.6538
G246	2025YLZ	1	38.354
G246	2025YLZ	2	37.2346
G247	2025YLZ	1	43.0197
G247	2025YLZ	2	42.1106
G248	2025YLZ	1	40.0431
G248	2025YLZ	2	38.9157
G249	2025YLZ	1	42.0493
G249	2025YLZ	2	41.5833
G250	2025YLZ	1	44.2873
G250	2025YLZ	2	42.4821
G251	2025YLZ	1	46.8295
G251	2025YLZ	2	44.8529
G252	2025YLZ	1	38.0421
G252	2025YLZ	2	36.8849
G253	2025YLZ	1	39.9055
G253	2025YLZ	2	37.9799
G254	2025YLZ	1	40.7473
G254	2025YLZ	2	38.1164
G255	2025YLZ	1	37.7351
G255	2025YLZ	2	36.9333
G256	2025YLZ	1	44.8872
G256	2025YLZ	2	43.5664
G257	2025YLZ	1	40.8308
G257	2025YLZ	2	39.251
G258	2025YLZ	1	41.8967
G258	2025YLZ	2	39.5
G259	2025YLZ	1	39.694
G259	2025YLZ	2	39.1026
G260	2025YLZ	1	39.9833
G260	2025YLZ	2	39.5016
G261	2025YLZ	1	45.988
G261	2025YLZ	2	44.6446
G262	2025YLZ	1	49.9336
G262	2025YLZ	2	48.1485
G263	2025YLZ	1	43.7273
G263	2025YLZ	2	41.9398
G264	2025YLZ	1	47.5448
G264	2025YLZ	2	46.3311
G265	2025YLZ	1	49.25
G265	2025YLZ	2	48.68
G266	2025YLZ	1	50.5708
G266	2025YLZ	2	49.5944
G267	2025YLZ	1	40.8188
G267	2025YLZ	2	39.456
G268	2025YLZ	1	49.3825
G268	2025YLZ	2	48.685
G269	2025YLZ	1	41.0995
G269	2025YLZ	2	41.7091
G270	2025YLZ	1	44.0389
G270	2025YLZ	2	43.6194
G271	2025YLZ	1	38.4929
G271	2025YLZ	2	37.9318
G272	2025YLZ	1	39.8936
G272	2025YLZ	2	37.6204
G273	2025YLZ	1	45.8095
